"","0","1","MeanDecreaseAccuracy","MeanDecreaseGini"
"difficulty_walking_no",2.71733426609376,1.65656127152287,2.69386522296376,0.0742083964408549
"difficulty_walking_yes",2.10473928096916,1.09222361615578,2.13342856930682,0.10577265759494
"disability_status_no",1.54218195414874,1.00100150250438,1.85683427550984,0.0331858141858142
"disability_status_yes",-1.00100150250438,1.59915425467304,1.41501624436855,0.0655142579351568
"dr_rx_pain_talk_yes",3.6266799884469,0.218142450195824,3.70485183054365,0.214735355547019
"ever_had_blood_stool_test_yes",0.365543210235396,0,0.350086399710807,0.0155866013071895
"ever_had_hiv_test_no",1.41343494533048,1.58832208072621,1.57862708242582,0.0624143590811123
"ever_had_hiv_test_yes",2.56461174270183,2.51279522379774,3.11685561680077,0.3797820109803
"ever_had_sgmscpy_clnscpy_no",1.69346352169905,2.19338678065509,2.14812081002991,0.147317984050862
"ever_had_sgmscpy_clnscpy_yes",2.34699564783222,2.18340257536523,2.65996154225972,0.239429887116875
"ever_smoked_no",0.582193800168743,2.23614006612095,1.8450043258403,0.0786735434850995
"ever_smoked_yes",0.963077571624284,1.56477247447008,1.99127983347308,0.0512956147066157
"ever_told_high_bp_no",0,1.00100150250438,1.00100150250438,0.00300432900432899
"ever_told_high_bp_yes",0.648566279237362,1.08185509152866,0.97411342901171,0.0273836901836902
"fobt_past_yr_no",1.32959651360269,0.589512158733468,1.33413474531988,0.0479539940478008
"fobt_past_yr_ia_no",2.11097348557934,1.54657113683498,2.23830786299461,0.050878468887133
"fair_or_poor_health_fair_or_poor_health",1.72571113761567,1.52977175151838,2.10566274922321,0.157910173685533
"fair_or_poor_health_good_or_better_health",1.56729078548191,1.9411619239433,2.31658009012707,0.15496051110145
"flu_shot_in_past_year_no",1.00100150250438,-0.089611616942009,0.8322486667658,0.0144
"flu_shot_in_past_year_yes",1.64098913256384,1.81594018094586,2.15684548957423,0.0661440832671357
"flu_shot_18_64_no",1.26126644282224,1.43600137505864,1.98782898458532,0.0315559328664987
"flu_shot_18_64_yes",1.73526360455341,0.879932216793272,1.99715629111087,0.0237623580466175
"flu_shot_65_no",2.33117933056419,1.82863210346165,2.39931301059516,0.0510387110299305
"flu_shot_65_yes",0.564065418409117,1.97617926200839,1.87062884805953,0.0775052730757935
"flu_vaccine_location_doctors_office_hmo",4.97308262063849,3.69766171540375,5.26870477068451,3.05033296530713
"flu_vaccine_location_store",2.12965672926701,0.72204137745164,2.3509696249817,0.804400811248602
"frequency_of_smoking_every_day",1.85690864587714,1.03430153593488,1.92903228024549,0.0906012067378859
"frequency_of_smoking_not_at_all",1.53796320276825,1.79966238756692,1.96880178117785,0.0712952033414702
"general_health_excellent",1.08594714428851,1.04580428889865,1.28255915719082,0.0292336959262061
"general_health_fair",2.18007119834658,1.22117381262121,2.19108548842974,0.614117309632918
"general_health_good",2.30966945751422,1.14341395707736,2.52158023070653,0.050233083921291
"general_health_very_good",1.20936996342343,0.527196074191524,1.60327142528138,0.0297586769552287
"hiv_risk_behavior_no",1.96450059578992,1.20950715795725,2.40605112084073,0.0578591030769237
"hiv_aids_test_no",1.69636802427258,1.80887194962532,1.92402862489819,0.0769435036391773
"hiv_aids_test_yes",1.94405114913323,1.73630299287402,2.16928402176254,0.13626108334503
"have_at_least_one_personal_d_no",1.73915087528854,1.70455487447499,2.03478988266595,0.150691472903064
"have_at_least_one_personal_d_yes",2.89907508713233,1.08958304195503,3.36433043045028,0.284333473139796
"health_care_coverage_no",2.14938028961739,1.85141709400558,2.11654953510277,0.081457463836976
"health_care_coverage_yes",1.21133712352741,0.512381271175409,1.51663579468182,0.0132121212121212
"health_care_coverage_age_18_no",1.65938110288298,1.32425631102846,1.58601674996925,0.0785616364572095
"health_care_coverage_age_18_yes",1.41444477610115,1.30993429144589,1.31763875171663,0.0571402243110683
"health_care_provider_more_than_one",1.00100150250438,-1.00100150250438,0.00546024348866988,0.0162666666666667
"health_care_provider_no",2.54457210791532,3.05291002732086,3.06023409580173,0.381823579157513
"health_care_provider_yes_only_one",1.87571569187414,0.803079921848397,2.08363549035444,0.109896103896104
"heart_attack_no",1.72393609787528,1.00100150250438,1.71496120950853,0.016108349628943
"heart_disease_no",2.18850491994971,0.800467216251671,1.8279391718945,0.0577515527259181
"heated_tbco_products_no",3.6488130273206,-0.067533999343338,3.6645587581408,0.68118388288907
"heated_tbco_products_yes",2.60152708083693,0.657641574001161,2.67633089732788,0.416907762168113
"heavy_drinking_females_no",0.393831577245529,1.00100150250438,0.820675485632297,0.0284996216897856
"heavy_drinking_males_no",1.00100150250438,1.00100150250438,1.00100150250438,0.0137418207681365
"heavy_drinking_no",1.99977666681334,2.73786550168783,3.08099997766992,0.27826765140733
"hlth_affected_activ_14_days_14_or_more_days",1.60022869082633,1.59391508938023,1.82071212332968,0.0623660348737054
"hlth_affected_activ_14_days_none_to_less_than_14_days",1.51599949978884,1.19449390137274,1.75133950538973,0.0250073536526367
"hlth_affected_activ_5_days_5_or_more_days",3.78708312168018,1.71119811984062,3.93633857022443,0.448143932154997
"hlth_affected_activ_5_days_none_to_less_than_5_days",3.68213349697472,2.84122631916532,4.00401662225188,0.513587839614378
"home_bp_check_yes",1.00100150250438,1.75841736345172,1.89208664369102,0.0388489798286178
"hysterectomy_no",1.13148213085214,2.12669639666414,2.14091040033955,0.0611755631621718
"hysterectomy_yes",0.0479120330027656,0.0786245080278271,-0.0369247720231411,0.0248349206349206
"kidney_disease_no",3.65386761448628,1.81346801232456,3.900313214873,0.149392771321553
"last_dentist_visit_5_or_more_years",2.18516734004581,1.37562161098279,1.83155249946307,0.10897627971626
