"","0","1","MeanDecreaseAccuracy","MeanDecreaseGini"
"routine_checkup_in_the_past_no",4.57976212900623,4.17820720975122,4.98114715155695,3.3618147829407
"routine_checkup_in_the_past_yes",4.76850983100988,4.65068004041198,4.97070196372654,3.59535046043142
"rx_opioid_no",2.51727109820607,1.60852295002372,2.37075542839542,0.153840644755497
"rx_pain_med_no",1.47800265726282,1.30596634731732,1.43112177197163,0.0814003436996061
"rx_pain_risk_ed_source_no",1.45038114925622,0.974880794371374,1.84400099302828,0.0810638859345937
"served_on_active_duty_no",3.02199800823346,2.02487957495989,2.89196363634302,0.611931705707796
"served_on_active_duty_yes",2.11761460914171,1.61849642392166,2.63140359639731,0.45435513524458
"sexual_orientation_straight",1.41210579488352,0,1.40771797135808,0.0265411764705882
"sigm_past_10_yrs_50_75_ia_no",1.77332935908913,2.32455086642646,2.50082474176852,0.131620113216277
"sigm_past_10_yrs_age_50_75_no",2.53793809049559,2.14275593621861,2.95252188696627,0.09926430003807
"sigm_past_5_yrs_50_75_ia_no",4.69180949634966,4.02006501459906,5.07829577059012,2.70996701500693
"sigm_past_5_yrs_age_50_75_no",4.01633852872197,2.45070890526769,3.88479972644139,0.913616610334716
"skin_cancer_no",3.60218917325895,2.57942116093058,3.79387946186139,1.25542765131696
"smokeless_tobacco_use_not_at_all",2.18471516572905,2.41501881523218,2.40565960744581,0.100249474002257
"smoker_status_former_smoker",2.66836042714796,1.45627145399153,2.98931727254189,0.0931861827699086
"smoker_status_never_smoked",1.43715493746183,1.65558995717133,1.50561703694644,0.021902792858523
"stool_dna_past_3_yrs_50_75_i_no",2.22218494724867,2.48013649464358,2.64276117274601,0.400163421748227
"stool_dna_past_3_yrs_age_50_no",2.64518774219398,1.20508001208987,2.82560879012866,0.43551037208039
"stroke_no",0,1.41665372421051,1.41085469609183,0.0115555555555556
"suicidal_ideation_no",1.27457256208998,1.5740438640065,1.39171355458165,0.0631586467129632
"suicide_attempt_no",1.53819861735543,1.48569375056836,1.53429451204744,0.0998306920772116
"teeth_removed_no",1.24212340476026,1.28908566893226,1.61136787357423,0.180012337953638
"teeth_removed_yes",1.73653542362256,0.378442831487092,1.54971531709081,0.135416344131637
"up_to_date_crc_scrn_50_75_ia_no",1.17863597954531,1.68569996359133,1.59148071402635,0.250082182524506
"up_to_date_crc_scrn_50_75_ia_yes",2.07799156108186,2.18383567426822,2.53758479522422,0.509811110917565
"up_to_date_crc_scrn_age_50_7_no",3.20792523004972,2.65646573019529,3.08038888026717,0.652156828321828
"up_to_date_crc_scrn_age_50_7_yes",1.97355148357632,1.51464236090108,1.79100759842349,0.267233036828619
"v_col_5_yrs_50_75_ia_no",1.99173874726309,1.36863398797726,1.67569643031867,0.0315847908963663
"v_col_5_yrs_age_50_75_no",1.79766149507646,0.585921959796099,1.83225036746641,0.0550421168127421
"virtual_colonoscopy_no",1.74522246116386,1.10085932856507,1.46920146177822,0.131963955102062
"ep_unemp",7.9872242188987,13.9163832820682,13.8884328548349,3.14944572682244
"ep_hburd",2.16300796647572,9.40469605079472,9.45307627121917,1.62201696715308
"ep_nohsdp",4.55767469359842,6.41262555617438,7.95278584017218,0.849535528034867
"ep_age65",0.592418154461985,13.7352366329836,13.6538661104607,4.45089358556598
"ep_age17",-1.28506345543016,5.89276600540163,5.59251082299492,0.722110436323161
"ep_disabl",2.15753040400895,9.88684907453272,9.97170217239233,1.44823741816471
"ep_sngpnt",1.26725725978759,9.01031075750809,8.9953125069103,1.25761679461743
"ep_limeng",-1.15514292053842,7.87152649811085,7.63339483922611,1.19596088946566
"ep_munit",8.61751886836665,14.3609870407406,14.6812873552715,4.49284284255113
"ep_mobile",1.97753870737455,7.63423671277559,7.78965678118711,0.983620087858073
"ep_crowd",1.41514458844869,10.5564639491826,10.2709939703992,2.23700690664075
"ep_noveh",5.76308776759183,11.9467649572312,11.9866508760258,2.52983478973727
"ep_groupq",3.58230047269036,7.94041594736144,8.33089965608363,1.3436619243645
"ep_noint",0.907834567814456,9.12117522681219,9.07154681030906,1.71287893205353
"ep_asian",2.71093611608123,7.0369226530853,7.42381778447105,0.834967340698558
"ep_aian",4.81155442442955,8.87819782964193,8.97766453241372,3.08168580955015
"ep_nhpi",3.3194567328963,7.78971886751354,7.39266070129109,1.37413053111854
"ep_twomore",0.338468181926197,5.71454016821687,5.627363767841,0.578546119838429
"ep_otherrace",4.85652310568864,10.0591350130785,10.019914657611,2.17291628454035
"density",7.40990624455126,11.5043826918875,11.9479763009573,3.45621999743437
