FNloss,cp,precision,precision_std,recall,recall_std,accuracy,accuracy_std
3,0.006369426751592357,0.9161351294903927,0.07075999323425425,0.9584558823529412,0.048590338561671616,0.9328571428571428,0.03905820721376796
3.1,0.007643312101910835,0.8876482873851295,0.07557940346353005,0.9643382352941177,0.041379126068613756,0.9181512605042017,0.03865180837682337
3.2,0,0.8992105263157895,0.0703069011751557,0.9522058823529411,0.03749279054112342,0.9210924369747899,0.041604796001023514
3.3000000000000003,0.002547770700636934,0.8863032581453634,0.0735849055553765,0.9580882352941177,0.0400943236209383,0.9152100840336135,0.04027666406470375
3.4000000000000004,0.001273885350318467,0.8800532581453634,0.06500955245920363,0.9580882352941177,0.0400943236209383,0.9122689075630251,0.03669831273292234
3.5,0,0.8870927318295739,0.07309877338568008,0.9639705882352941,0.04162339159873291,0.9181512605042017,0.03865180837682337
3.6,0,0.8976190476190476,0.07251573205930925,0.9702205882352941,0.04189850438091961,0.9269747899159664,0.039630558583571965
3.7,0,0.886858813700919,0.07605608813155672,0.9584558823529412,0.039900952075702184,0.9152941176470588,0.04000172614342372
3.8000000000000003,0,0.8830451127819549,0.07642578883245689,0.9639705882352941,0.04162339159873291,0.9152941176470588,0.04000172614342372
3.9000000000000004,0,0.8767199248120301,0.06843556487078344,0.9643382352941177,0.041379126068613756,0.9122689075630251,0.03669831273292234
4,0,0.8948705096073517,0.08493516075951468,0.9761029411764706,0.041495105277786805,0.9267226890756303,0.046422265310613414
4.1,0,0.8948705096073517,0.08493516075951468,0.9761029411764706,0.041495105277786805,0.9267226890756303,0.046422265310613414
4.2,0,0.8948705096073517,0.08493516075951468,0.9761029411764706,0.041495105277786805,0.9267226890756303,0.046422265310613414
4.300000000000001,0,0.8997117794486216,0.08232558508644477,0.9761029411764706,0.041495105277786805,0.9297478991596638,0.0460325604138543
4.4,0,0.8948705096073517,0.08493516075951468,0.9761029411764706,0.041495105277786805,0.9267226890756303,0.046422265310613414
4.5,0,0.8868800789853422,0.09005558411472898,0.9761029411764706,0.041495105277786805,0.9209243697478992,0.049811845367903965
4.6,0,0.8998412698412699,0.08636891568820193,0.9761029411764706,0.041495105277786805,0.9296638655462185,0.04833219493353788
4.7,0,0.913203842940685,0.07677116158801654,0.9761029411764706,0.041495105277786805,0.9385714285714286,0.04436474308983062
4.800000000000001,0,0.9184326011106196,0.07671169188818544,0.9761029411764706,0.041495105277786805,0.9415126050420168,0.04551661277103772
4.9,0,0.906953842940685,0.07126664065461463,0.9761029411764706,0.041495105277786805,0.9356302521008403,0.04295899725412587
5,0,0.906953842940685,0.07126664065461463,0.9761029411764706,0.041495105277786805,0.9356302521008403,0.04295899725412587
5.1000000000000005,0,0.9121826011106197,0.07171072536390644,0.9761029411764706,0.041495105277786805,0.9385714285714286,0.04436474308983062
5.2,0,0.9224802201582387,0.07119629895300467,0.9761029411764706,0.041495105277786805,0.9443697478991596,0.042416030552836326
5.3,0,0.901765934443953,0.0751095644804636,0.9761029411764706,0.041495105277786805,0.932689075630252,0.04775142253222773
5.4,0.06369426751592357,0.9224802201582387,0.07119629895300467,0.9761029411764706,0.041495105277786805,0.9443697478991596,0.042416030552836326
5.5,0,0.9102872377020984,0.06797686904394101,0.9761029411764706,0.041495105277786805,0.9384033613445378,0.0448355182564233
5.6000000000000005,0,0.9063983488132095,0.0751191343883117,0.9702205882352941,0.04189850438091962,0.9325210084033613,0.04399462639956482
