max_depth,eta,cutoff,precision,precision_std,recall,recall_std,accuracy,accuracy_std
9,0.2,0.5,0.9560715514275886,0.042106787010648405,0.9705882352941176,0.041594516540385165,0.9626050420168067,0.02342329679789275
3,0.25,0.5,0.962280701754386,0.043706685832042826,0.9823529411764705,0.028414464208214592,0.9711764705882353,0.019051943816164523
5,0.25,0.5,0.9563983488132095,0.04948841765244779,0.9764705882352941,0.030376339970254254,0.965546218487395,0.029474389776954418
7,0.25,0.5,0.962280701754386,0.043706685832042826,0.9823529411764705,0.028414464208214592,0.9711764705882353,0.019051943816164523
9,0.25,0.5,0.9678362573099415,0.04470699782136341,0.9823529411764705,0.028414464208214592,0.9741176470588235,0.021110117914420953
3,0.3,0.5,0.9569831441348469,0.048629124458298895,0.9882352941176471,0.024802177726810825,0.9712605042016806,0.027139951800522248
5,0.3,0.5,0.962280701754386,0.05095238407240941,0.9764705882352941,0.030376339970254254,0.9684033613445377,0.028395680705625634
7,0.3,0.5,0.9678362573099415,0.04470699782136341,0.9764705882352941,0.041129758751770655,0.9712605042016806,0.0233311642977172
9,0.3,0.5,0.9678362573099415,0.04470699782136341,0.9764705882352941,0.041129758751770655,0.9712605042016806,0.0233311642977172
3,0.35000000000000003,0.5,0.961953904368765,0.043866790793597725,0.9823529411764705,0.028414464208214592,0.9712605042016806,0.0233311642977172
5,0.35000000000000003,0.5,0.9573099415204678,0.05513847750326628,0.9764705882352941,0.030376339970254254,0.9654621848739495,0.02964016955340472
7,0.35000000000000003,0.5,0.9675094599243206,0.04490847512366368,0.9764705882352941,0.030376339970254254,0.9712605042016806,0.0233311642977172
9,0.35000000000000003,0.5,0.9675094599243206,0.04490847512366368,0.9764705882352941,0.030376339970254254,0.9712605042016806,0.0233311642977172
3,0.4,0.5,0.9578947368421052,0.054357660999402334,0.9823529411764705,0.028414464208214592,0.9683193277310924,0.025204014208594014
5,0.4,0.5,0.961953904368765,0.043866790793597725,0.9823529411764705,0.028414464208214592,0.9712605042016806,0.0233311642977172
7,0.4,0.5,0.9675094599243206,0.04490847512366368,0.9764705882352941,0.030376339970254254,0.9712605042016806,0.0233311642977172
